index,psd,reference,boundary,stable,reference_edge,possible_min,possible_max,uncertainty_aware_comparison,old_edge,old_point_estimate_shift,current_edge,current_point_estimate_shift,ideal_public_rounding_edge,ideal_public_rounding_point_estimate_shift
75,original,rounded_power_scan_only,13,True,1035238,1035238,1035238,current_closer,1035280,42,1035238,0,1035238,0
75,original,rounded_power_scan_only,14,True,1040006,1040006,1040006,current_closer,1040027,21,1040006,0,1040006,0
75,original,rounded_power_scan_only,15,True,1044435,1044435,1044435,current_closer,1044447,12,1044435,0,1044435,0
76,original,rounded_power_scan_only,1,True,28516,28516,28516,current_closer,28496,-20,28516,0,28516,0
76,original,rounded_power_scan_only,2,True,37591,37591,37591,current_closer,37554,-37,37591,0,37591,0
76,original,rounded_power_scan_only,3,True,45601,45601,45601,current_closer,45538,-63,45601,0,45601,0
76,original,rounded_power_scan_only,4,True,53810,53810,53810,current_closer,53725,-85,53810,0,53810,0
76,original,rounded_power_scan_only,5,True,63912,63912,63912,current_closer,63755,-157,63912,0,63912,0
76,original,rounded_power_scan_only,6,True,76527,76527,76527,current_closer,76284,-243,76527,0,76527,0
76,original,rounded_power_scan_only,7,True,94670,94670,94670,current_closer,94251,-419,94670,0,94670,0
76,original,rounded_power_scan_only,8,True,126305,126305,126305,current_closer,125263,-1042,126305,0,126305,0
76,original,rounded_power_scan_only,9,True,410891,410891,410891,current_closer,338890,-72001,410893,2,410893,2
76,original,rounded_power_scan_only,10,True,1010251,1010251,1010251,current_closer,1010515,264,1010251,0,1010251,0
76,original,rounded_power_scan_only,11,True,1022045,1022045,1022045,current_closer,1022164,119,1022045,0,1022045,0
76,original,rounded_power_scan_only,12,True,1029522,1029522,1029522,current_closer,1029592,70,1029522,0,1029522,0
76,original,rounded_power_scan_only,13,True,1035281,1035281,1035281,current_closer,1035317,36,1035281,0,1035281,0
76,original,rounded_power_scan_only,14,True,1040028,1040028,1040028,current_closer,1040050,22,1040028,0,1040028,0
76,original,rounded_power_scan_only,15,True,1044447,1044447,1044447,current_closer,1044458,11,1044447,0,1044447,0
77,original,rounded_power_scan_only,1,True,28529,28529,28529,current_closer,28509,-20,28529,0,28529,0
77,original,rounded_power_scan_only,2,True,37613,37613,37613,current_closer,37577,-36,37613,0,37613,0
77,original,rounded_power_scan_only,3,True,45639,45639,45639,current_closer,45578,-61,45639,0,45639,0
77,original,rounded_power_scan_only,4,True,53862,53862,53862,current_closer,53778,-84,53862,0,53862,0
77,original,rounded_power_scan_only,5,True,64002,64002,64002,current_closer,63852,-150,64002,0,64002,0
77,original,rounded_power_scan_only,6,True,76672,76672,76672,current_closer,76430,-242,76672,0,76672,0
77,original,rounded_power_scan_only,7,True,94922,94922,94922,current_closer,94509,-413,94922,0,94922,0
77,original,rounded_power_scan_only,8,True,126939,126939,126939,current_closer,125893,-1046,126939,0,126939,0
77,original,rounded_power_scan_only,9,True,532531,532531,532531,current_closer,940166,407635,532533,2,532533,2
77,original,rounded_power_scan_only,10,True,1010471,1010471,1010471,current_closer,1010723,252,1010471,0,1010471,0
77,original,rounded_power_scan_only,11,True,1022154,1022154,1022154,current_closer,1022267,113,1022154,0,1022154,0
77,original,rounded_power_scan_only,12,True,1029591,1029591,1029591,current_closer,1029661,70,1029591,0,1029591,0
77,original,rounded_power_scan_only,13,True,1035318,1035318,1035318,current_closer,1035354,36,1035318,0,1035318,0
77,original,rounded_power_scan_only,14,True,1040052,1040052,1040052,current_closer,1040075,23,1040052,0,1040052,0
77,original,rounded_power_scan_only,15,True,1044460,1044460,1044460,current_closer,1044471,11,1044460,0,1044460,0
78,original,rounded_power_scan_only,1,True,28545,28545,28545,current_closer,28524,-21,28545,0,28545,0
78,original,rounded_power_scan_only,2,True,37641,37641,37641,current_closer,37605,-36,37641,0,37641,0
78,original,rounded_power_scan_only,3,True,45689,45689,45689,current_closer,45625,-64,45689,0,45689,0
78,original,rounded_power_scan_only,4,True,53928,53928,53928,current_closer,53842,-86,53928,0,53928,0
78,original,rounded_power_scan_only,5,True,64119,64119,64119,current_closer,63967,-152,64119,0,64119,0
78,original,rounded_power_scan_only,6,True,76876,76876,76876,current_closer,76613,-263,76876,0,76876,0
78,original,rounded_power_scan_only,7,True,95231,95231,95231,current_closer,94821,-410,95231,0,95231,0
78,original,rounded_power_scan_only,8,True,127724,127724,127724,current_closer,126685,-1039,127724,0,127724,0
78,original,rounded_power_scan_only,9,True,938706,938706,938706,current_closer,954452,15746,938706,0,938706,0
78,original,rounded_power_scan_only,10,True,1010718,1010718,1010718,current_closer,1010952,234,1010718,0,1010718,0
78,original,rounded_power_scan_only,11,True,1022266,1022266,1022266,current_closer,1022381,115,1022266,0,1022266,0
78,original,rounded_power_scan_only,12,True,1029662,1029662,1029662,current_closer,1029732,70,1029662,0,1029662,0
78,original,rounded_power_scan_only,13,True,1035355,1035355,1035355,current_closer,1035393,38,1035355,0,1035355,0
78,original,rounded_power_scan_only,14,True,1040076,1040076,1040076,current_closer,1040098,22,1040076,0,1040076,0
78,original,rounded_power_scan_only,15,True,1044471,1044471,1044471,current_closer,1044482,11,1044471,0,1044471,0
79,original,rounded_power_scan_only,1,True,28561,28561,28561,current_closer,28540,-21,28561,0,28561,0
79,original,rounded_power_scan_only,2,True,37670,37670,37670,current_closer,37632,-38,37670,0,37670,0
79,original,rounded_power_scan_only,3,True,45736,45736,45736,current_closer,45674,-62,45736,0,45736,0
79,original,rounded_power_scan_only,4,True,53990,53990,53990,current_closer,53908,-82,53990,0,53990,0
79,original,rounded_power_scan_only,5,True,64227,64227,64227,current_closer,64083,-144,64227,0,64227,0
79,original,rounded_power_scan_only,6,True,77057,77057,77057,current_closer,76816,-241,77057,0,77057,0
79,original,rounded_power_scan_only,7,True,95558,95558,95558,current_closer,95122,-436,95558,0,95558,0
79,original,rounded_power_scan_only,8,True,128497,128497,128497,current_closer,127448,-1049,128497,0,128497,0
79,original,rounded_power_scan_only,9,True,953795,953795,953795,current_closer,961096,7301,953795,0,953795,0
79,original,rounded_power_scan_only,10,True,1010943,1010943,1010943,current_closer,1011173,230,1010943,0,1010943,0
79,original,rounded_power_scan_only,11,True,1022380,1022380,1022380,current_closer,1022504,124,1022380,0,1022380,0
79,original,rounded_power_scan_only,12,True,1029734,1029734,1029734,current_closer,1029800,66,1029734,0,1029734,0
79,original,rounded_power_scan_only,13,True,1035395,1035395,1035395,current_closer,1035436,41,1035395,0,1035395,0
79,original,rounded_power_scan_only,14,True,1040100,1040100,1040100,current_closer,1040122,22,1040100,0,1040100,0
79,original,rounded_power_scan_only,15,True,1044483,1044483,1044483,current_closer,1044493,10,1044483,0,1044483,0
80,original,rounded_power_scan_only,1,True,28583,28583,28583,current_closer,28562,-21,28583,0,28583,0
80,original,rounded_power_scan_only,2,True,37711,37711,37711,current_closer,37671,-40,37711,0,37711,0
80,original,rounded_power_scan_only,3,True,45803,45803,45803,current_closer,45738,-65,45803,0,45803,0
80,original,rounded_power_scan_only,4,True,54082,54082,54082,current_closer,53993,-89,54082,0,54082,0
80,original,rounded_power_scan_only,5,True,64379,64379,64379,current_closer,64231,-148,64379,0,64379,0
80,original,rounded_power_scan_only,6,True,77297,77297,77297,current_closer,77063,-234,77297,0,77297,0
80,original,rounded_power_scan_only,7,True,95961,95961,95961,current_closer,95567,-394,95961,0,95961,0
80,original,rounded_power_scan_only,8,True,129602,129602,129602,current_closer,128518,-1084,129602,0,129602,0
80,original,rounded_power_scan_only,9,True,962549,962549,962549,current_closer,966964,4415,962549,0,962549,0
80,original,rounded_power_scan_only,10,True,1011220,1011220,1011220,current_closer,1011450,230,1011220,0,1011220,0
80,original,rounded_power_scan_only,11,True,1022518,1022518,1022518,current_closer,1022621,103,1022518,0,1022518,0
80,original,rounded_power_scan_only,12,True,1029804,1029804,1029804,current_closer,1029867,63,1029804,0,1029804,0
80,original,rounded_power_scan_only,13,True,1035436,1035436,1035436,current_closer,1035476,40,1035436,0,1035436,0
80,original,rounded_power_scan_only,14,True,1040121,1040121,1040121,current_closer,1040142,21,1040121,0,1040121,0
80,original,rounded_power_scan_only,15,True,1044492,1044492,1044492,current_closer,1044502,10,1044492,0,1044492,0
81,original,rounded_power_scan_only,1,True,28605,28605,28605,current_closer,28584,-21,28605,0,28605,0
81,original,rounded_power_scan_only,2,True,37751,37751,37751,current_closer,37712,-39,37751,0,37751,0
81,original,rounded_power_scan_only,3,True,45870,45870,45870,current_closer,45804,-66,45870,0,45870,0
81,original,rounded_power_scan_only,4,True,54234,54234,54234,current_closer,54084,-150,54234,0,54234,0
81,original,rounded_power_scan_only,5,True,64521,64521,64521,current_closer,64382,-139,64521,0,64521,0
81,original,rounded_power_scan_only,6,True,77539,77539,77539,current_closer,77302,-237,77539,0,77539,0
81,original,rounded_power_scan_only,7,True,96368,96368,96368,current_closer,95966,-402,96368,0,96368,0
81,original,rounded_power_scan_only,8,True,130679,130679,130679,current_closer,129616,-1063,130679,0,130679,0
81,original,rounded_power_scan_only,9,True,967852,967852,967852,current_closer,971059,3207,967852,0,967852,0
81,original,rounded_power_scan_only,10,True,1011488,1011488,1011488,current_closer,1011718,230,1011488,0,1011488,0
81,original,rounded_power_scan_only,11,True,1022632,1022632,1022632,current_closer,1022732,100,1022632,0,1022632,0
81,original,rounded_power_scan_only,12,True,1029871,1029871,1029871,current_closer,1029940,69,1029871,0,1029871,0
81,original,rounded_power_scan_only,13,True,1035477,1035477,1035477,current_closer,1035514,37,1035477,0,1035477,0
81,original,rounded_power_scan_only,14,True,1040141,1040141,1040141,current_closer,1040162,21,1040141,0,1040141,0
81,original,rounded_power_scan_only,15,True,1044502,1044502,1044502,current_closer,1044512,10,1044502,0,1044502,0
82,original,rounded_power_scan_only,1,True,28510,28510,28510,current_closer,28492,-18,28510,0,28510,0
82,original,rounded_power_scan_only,2,True,37581,37581,37581,current_closer,37546,-35,37581,0,37581,0
82,original,rounded_power_scan_only,3,True,45586,45586,45586,current_closer,45526,-60,45586,0,45586,0
82,original,rounded_power_scan_only,4,True,53792,53792,53792,current_closer,53713,-79,53792,0,53792,0
82,original,rounded_power_scan_only,5,True,63886,63886,63886,current_closer,63739,-147,63886,0,63886,0
82,original,rounded_power_scan_only,6,True,76493,76493,76493,current_closer,76271,-222,76493,0,76493,0
82,original,rounded_power_scan_only,7,True,94637,94637,94637,current_closer,94246,-391,94637,0,94637,0
82,original,rounded_power_scan_only,8,True,126281,126281,126281,current_closer,125312,-969,126281,0,126281,0
82,original,rounded_power_scan_only,9,True,421717,421717,421717,current_closer,342393,-79324,421718,1,421718,1
82,original,rounded_power_scan_only,10,True,1010336,1010336,1010336,current_closer,1010576,240,1010336,0,1010336,0
82,original,rounded_power_scan_only,11,True,1022103,1022103,1022103,current_closer,1022212,109,1022103,0,1022103,0
82,original,rounded_power_scan_only,12,True,1029566,1029566,1029566,current_closer,1029632,66,1029566,0,1029566,0
82,original,rounded_power_scan_only,13,True,1035308,1035308,1035308,current_closer,1035341,33,1035308,0,1035308,0
82,original,rounded_power_scan_only,14,True,1040047,1040047,1040047,current_closer,1040068,21,1040047,0,1040047,0
82,original,rounded_power_scan_only,15,True,1044458,1044458,1044458,current_closer,1044468,10,1044458,0,1044458,0
83,original,rounded_power_scan_only,1,True,28527,28527,28527,current_closer,28509,-18,28527,0,28527,0
83,original,rounded_power_scan_only,2,True,37612,37612,37612,current_closer,37579,-33,37612,0,37612,0
83,original,rounded_power_scan_only,3,True,45640,45640,45640,current_closer,45583,-57,45640,0,45640,0
83,original,rounded_power_scan_only,4,True,53865,53865,53865,current_closer,53788,-77,53865,0,53865,0
83,original,rounded_power_scan_only,5,True,64014,64014,64014,current_closer,63878,-136,64014,0,64014,0
83,original,rounded_power_scan_only,6,True,76704,76704,76704,current_closer,76479,-225,76704,0,76704,0
83,original,rounded_power_scan_only,7,True,94986,94986,94986,current_closer,94614,-372,94986,0,94986,0
83,original,rounded_power_scan_only,8,True,127156,127156,127156,current_closer,126205,-951,127156,0,127156,0
83,original,rounded_power_scan_only,9,True,864428,864428,864428,current_closer,947734,83306,864450,22,864450,22
83,original,rounded_power_scan_only,10,True,1010616,1010616,1010616,current_closer,1010838,222,1010616,0,1010616,0
83,original,rounded_power_scan_only,11,True,1022227,1022227,1022227,current_closer,1022330,103,1022227,0,1022227,0
83,original,rounded_power_scan_only,12,True,1029640,1029640,1029640,current_closer,1029703,63,1029640,0,1029640,0
83,original,rounded_power_scan_only,13,True,1035344,1035344,1035344,current_closer,1035379,35,1035344,0,1035344,0
83,original,rounded_power_scan_only,14,True,1040070,1040070,1040070,current_closer,1040091,21,1040070,0,1040070,0
83,original,rounded_power_scan_only,15,True,1044469,1044469,1044469,current_closer,1044478,9,1044469,0,1044469,0
84,original,rounded_power_scan_only,1,True,28542,28542,28542,current_closer,28524,-18,28542,0,28542,0
84,original,rounded_power_scan_only,2,True,37638,37638,37638,current_closer,37605,-33,37638,0,37638,0
84,original,rounded_power_scan_only,3,True,45687,45687,45687,current_closer,45628,-59,45687,0,45687,0
84,original,rounded_power_scan_only,4,True,53928,53928,53928,current_closer,53849,-79,53928,0,53928,0
84,original,rounded_power_scan_only,5,True,64124,64124,64124,current_closer,63984,-140,64124,0,64124,0
84,original,rounded_power_scan_only,6,True,76895,76895,76895,current_closer,76652,-243,76895,0,76895,0
84,original,rounded_power_scan_only,7,True,95284,95284,95284,current_closer,94910,-374,95284,0,95284,0
84,original,rounded_power_scan_only,8,True,127923,127923,127923,current_closer,126970,-953,127923,0,127923,0
84,original,rounded_power_scan_only,9,True,947818,947818,947818,current_closer,957181,9363,947817,-1,947817,-1
84,original,rounded_power_scan_only,10,True,1010844,1010844,1010844,current_closer,1011065,221,1010844,0,1010844,0
84,original,rounded_power_scan_only,11,True,1022338,1022338,1022338,current_closer,1022453,115,1022338,0,1022338,0
84,original,rounded_power_scan_only,12,True,1029711,1029711,1029711,current_closer,1029774,63,1029711,0,1029711,0
84,original,rounded_power_scan_only,13,True,1035384,1035384,1035384,current_closer,1035421,37,1035384,0,1035384,0
84,original,rounded_power_scan_only,14,True,1040094,1040094,1040094,current_closer,1040114,20,1040094,0,1040094,0
84,original,rounded_power_scan_only,15,True,1044480,1044480,1044480,current_closer,1044490,10,1044480,0,1044480,0
85,original,rounded_power_scan_only,1,True,28570,28570,28570,current_closer,28550,-20,28570,0,28570,0
85,original,rounded_power_scan_only,2,True,37688,37688,37688,current_closer,37652,-36,37688,0,37688,0
85,original,rounded_power_scan_only,3,True,45768,45768,45768,current_closer,45711,-57,45768,0,45768,0
85,original,rounded_power_scan_only,4,True,54037,54037,54037,current_closer,53958,-79,54037,0,54037,0
